id;value
1554954_at;3.4267043073878
1554957_at;2.59426752586824
1554958_at;4.62955324487383
1554960_at;2.49382850346964
1554961_at;4.4438940936349
1554962_a_at;5.48382948820291
1554963_at;4.07633373581559
1554964_x_at;4.3766201330094
1554965_at;2.20497569416991
1554966_a_at;8.4948572852985
1554967_at;3.00954428216434
1554969_x_at;3.32389436875251
1554970_at;3.11482024131201
1554971_at;3.00954428216434
1554972_at;3.99292077919386
1554973_a_at;4.89484529569547
1554974_at;3.72271565894397
1554976_a_at;2.79990102088549
1554977_at;5.90087707684118
1554978_at;3.99292077919386
1554980_a_at;5.77479826625343
1554981_at;1.93773025074901
1554982_a_at;1.85373205246032
1554983_at;3.90611269594967
1554984_a_at;4.57018850527217
1554985_at;5.03344251662906
1554986_a_at;3.81599146318326
1554987_at;4.62955324487383
1554988_at;2.0242830344757
1554989_at;4.79446457762277
1554992_at;4.15633952362061
1554994_at;2.49382850346964
1554996_at;2.20497569416991
1554997_a_at;3.99292077919386
1554999_at;4.07633373581559
1555000_at;2.20497569416991
1555001_at;2.20497569416991
1555002_at;1.85373205246032
1555003_at;2.49382850346964
1555004_a_at;3.81599146318326
1555006_at;4.15633952362061
1555007_s_at;4.23298602624613
1555009_a_at;4.15633952362061
1555011_at;3.11482024131201
1555014_x_at;3.90611269594967
1555015_a_at;5.19968907204465
1555016_at;4.23298602624613
1555018_at;2.39533698904696
1555019_at;3.00954428216434
1555020_a_at;4.84552509170917
1555021_a_at;5.41786686738466
1555022_at;3.6265226137276
1555024_at;2.29899991992453
1555025_at;2.49382850346964
1555027_at;3.11482024131201
1555028_at;2.90442088433613
1555031_at;2.39533698904696
1555032_at;3.72271565894397
1555033_a_at;3.32389436875251
1555034_at;2.11337844959105
1555035_a_at;2.11337844959105
1555037_a_at;9.89292286898053
1555038_at;2.11337844959105
1555039_a_at;3.72271565894397
1555040_at;2.29899991992453
1555041_a_at;7.89330411158
1555042_at;2.90442088433613
1555043_at;4.30636910925018
1555044_a_at;3.52772535602158
1555046_at;1.85373205246032
1555048_a_at;3.6265226137276
1555049_at;4.4438940936349
1555051_at;4.50835922269781
1555052_a_at;3.00954428216434
1555053_at;3.11482024131201
1555055_at;1.69333217213919
1555056_at;4.23298602624613
1555057_at;4.15633952362061
1555058_a_at;6.87958846036001
1555059_at;3.6265226137276
1555060_a_at;4.3766201330094
1555062_s_at;4.6866185552679
1555063_at;4.23298602624613
1555065_x_at;4.23298602624613
1555068_at;3.21976862265205
1555071_at;2.11337844959105
1555073_at;3.11482024131201
1555074_a_at;2.79990102088549
1555076_at;3.21976862265205
1555078_at;4.74154050558286
1555079_at;2.11337844959105
1555082_a_at;5.07683413820373
1555083_at;5.5774416775415
1555084_at;4.6866185552679
1555085_at;2.49382850346964
1555086_at;5.85175966590671
1555088_x_at;5.99436306140078
1555090_x_at;4.57018850527217
1555091_at;3.32389436875251
1555092_at;3.32389436875251
1555095_at;2.59426752586824
1555096_at;3.99292077919386
1555097_a_at;3.32389436875251
1555098_a_at;4.30636910925018
1555099_at;2.39533698904696
1555100_at;3.6265226137276
1555102_at;2.11337844959105
1555103_s_at;3.32389436875251
1555105_a_at;6.12413010845605
1555106_a_at;6.33539795302183
1555107_a_at;4.50835922269781
1555108_at;3.52772535602158
1555110_a_at;2.59426752586824
1555111_at;1.77227647757034
1555112_a_at;3.11482024131201
1555113_at;2.90442088433613
1555114_at;3.00954428216434
1555116_s_at;2.39533698904696
1555117_at;4.3766201330094
1555118_at;2.29899991992453
1555120_at;6.59619609790406
1555122_at;2.29899991992453
1555123_at;3.4267043073878
1555124_at;3.4267043073878
1555125_at;6.28077866164078
1555127_at;2.69639550874879
1555129_at;3.99292077919386
1555130_at;2.49382850346964
1555131_a_at;4.23298602624613
1555132_at;4.4438940936349
1555133_at;1.77227647757034
1555135_at;3.21976862265205
1555136_at;3.99292077919386
1555137_a_at;6.37069482149021
1555139_a_at;4.23298602624613
1555140_a_at;4.07633373581559
1555141_a_at;2.20497569416991
1555142_at;2.20497569416991
1555144_at;3.11482024131201
1555145_at;4.07633373581559
1555146_at;3.00954428216434
1555148_a_at;3.00954428216434
1555151_s_at;3.81599146318326
1555153_s_at;3.11482024131201
1555154_a_at;7.34651750315514
1555155_at;3.72271565894397
1555157_at;3.00954428216434
1555158_at;3.00954428216434
1555159_at;3.6265226137276
1555162_at;3.4267043073878
1555163_at;3.00954428216434
1555164_at;4.57018850527217
1555165_a_at;4.89484529569547
1555166_a_at;4.07633373581559
1555167_s_at;7.66356113043651
1555168_a_at;3.21976862265205
1555169_at;2.0242830344757
1555171_at;2.69639550874879
1555173_at;2.90442088433613
1555174_at;3.11482024131201
1555175_a_at;4.50835922269781
1555176_at;2.90442088433613
1555177_at;2.20497569416991
1555179_at;2.79990102088549
1555180_at;3.00954428216434
1555181_a_at;7.51373095335808
1555183_at;2.59426752586824
1555185_x_at;3.11482024131201
1555186_at;2.29899991992453
1555187_at;2.49382850346964
1555188_at;3.90611269594967
1555189_a_at;3.90611269594967
1555191_a_at;4.94253786966186
1555192_at;3.32389436875251
1555193_a_at;6.28077866164078
1555194_at;3.6265226137276
1555195_at;2.59426752586824
1555196_at;4.74154050558286
1555197_a_at;4.23298602624613
1555198_x_at;5.34874321190961
1555199_at;3.00954428216434
1555201_a_at;5.99436306140078
1555202_a_at;5.82655929899656
1555203_s_at;4.62955324487383
1555204_at;2.90442088433613
1555205_at;5.15988857214801
1555206_at;3.81599146318326
1555209_at;3.81599146318326
1555210_at;3.32389436875251
1555212_at;4.6866185552679
1555213_a_at;2.69639550874879
1555214_a_at;5.69349881380993
1555215_a_at;5.27614024475852
1555216_a_at;5.27614024475852
1555217_at;2.11337844959105
1555219_at;4.4438940936349
1555220_a_at;3.11482024131201
1555221_at;2.79990102088549
1555222_a_at;5.5774416775415
1555224_at;2.79990102088549
1555225_at;5.03344251662906
1555226_s_at;9.55794310080592
1555227_a_at;3.6265226137276
1555229_a_at;9.18920788567432
1555230_a_at;2.59426752586824
1555231_a_at;3.4267043073878
1555233_at;5.23842100609657
1555234_a_at;4.4438940936349
1555235_s_at;3.11482024131201
1555236_a_at;4.57018850527217
1555237_at;4.4438940936349
1555238_at;5.90087707684118
1555240_s_at;6.91588446012367
1555241_at;6.69697344011705
1555243_x_at;7.07414601611522
1555244_at;2.59426752586824
1555245_s_at;3.32389436875251
1555246_a_at;2.29899991992453
1555247_a_at;7.64925923388566
1555248_a_at;3.00954428216434
1555250_a_at;5.34874321190961
1555251_a_at;4.30636910925018
1555252_a_at;3.11482024131201
1555253_at;2.39533698904696
1555255_a_at;5.87652739021391
1555256_at;2.69639550874879
1555257_a_at;2.79990102088549
1555259_at;4.15633952362061
1555261_at;2.90442088433613
1555262_a_at;4.84552509170917
1555263_at;2.0242830344757
1555264_a_at;4.50835922269781
1555265_at;2.90442088433613
1555266_a_at;3.4267043073878
1555267_at;4.3766201330094
1555268_a_at;5.6073428996764
1555269_a_at;5.7211108202545
1555270_a_at;6.37069482149021
1555271_a_at;3.11482024131201
1555272_at;6.20457946377226
1555273_at;2.69639550874879
1555274_a_at;7.38154663073968
1555275_a_at;4.57018850527217
1555277_a_at;4.15633952362061
1555278_a_at;6.95128967307235
1555279_at;5.23842100609657
1555281_x_at;5.41786686738466
1555282_a_at;3.90611269594967
1555284_at;2.49382850346964
1555286_at;3.00954428216434
1555288_s_at;4.98870566051484
1555289_at;5.41786686738466
1555291_at;2.59426752586824
1555292_at;4.50835922269781
1555294_a_at;5.6653480071167
1555298_a_at;2.90442088433613
1555299_s_at;2.59426752586824
1555300_a_at;3.21976862265205
1555301_a_at;4.4438940936349
1555303_at;5.54690758424938
1555304_a_at;2.90442088433613
1555305_at;3.90611269594967
1555306_a_at;5.03344251662906
1555307_at;2.49382850346964
1555308_at;4.23298602624613
1555309_a_at;3.6265226137276
1555310_a_at;6.12413010845605
1555311_at;6.06070512366718
1555313_a_at;2.0242830344757
1555314_at;2.49382850346964
1555315_a_at;2.90442088433613
1555316_a_at;2.20497569416991
1555317_at;2.29899991992453
1555318_at;1.85373205246032
1555319_at;3.90611269594967
1555320_a_at;4.07633373581559
1555321_at;3.72271565894397
1555322_at;3.4267043073878
1555323_at;5.41786686738466
1555324_at;2.90442088433613
1555325_s_at;5.74820426473675
1555326_a_at;7.92926092583106
1555330_at;4.84552509170917
1555332_at;2.39533698904696
1555334_s_at;7.54496771828266
1555335_at;2.0242830344757
1555336_a_at;3.52772535602158
1555337_a_at;4.07633373581559
1555338_s_at;3.11482024131201
1555339_at;4.07633373581559
1555340_x_at;2.59426752586824
1555341_at;2.20497569416991
1555342_a_at;3.21976862265205
1555343_at;4.62955324487383
1555344_at;2.0242830344757
1555345_at;3.11482024131201
1555346_at;2.59426752586824
1555347_at;4.23298602624613
1555348_at;5.15988857214801
1555349_a_at;8.07012322751351
1555350_at;5.41786686738466
1555351_s_at;5.99436306140078
1555352_at;3.11482024131201
1555353_at;3.21976862265205
1555355_a_at;6.16491547810114
1555356_a_at;2.90442088433613
1555357_at;1.93773025074901
1555358_a_at;5.6073428996764
1555359_at;5.03344251662906
1555360_a_at;5.92482260343206
1555363_s_at;5.31289839311791
1555364_at;2.0242830344757
1555365_x_at;2.0242830344757
1555366_at;2.90442088433613
1555367_at;2.49382850346964
1555368_x_at;3.52772535602158
1555369_at;3.21976862265205
1555370_a_at;6.92778300163489
1555371_at;4.50835922269781
1555372_at;6.26210283970105
1555373_at;2.11337844959105
1555374_at;5.94837716785158
1555375_at;1.47104372774446
1555377_at;4.4438940936349
1555378_at;4.30636910925018
1555379_at;4.15633952362061
1555380_at;5.11895889314933
1555382_at;2.0242830344757
1555383_a_at;3.00954428216434
1555384_a_at;5.27614024475852
1555385_at;3.81599146318326
1555387_at;4.50835922269781
1555388_s_at;5.69349881380993
1555390_at;4.89484529569547
1555391_a_at;2.79990102088549
1555392_at;5.7211108202545
1555393_s_at;5.5774416775415
1555394_at;2.39533698904696
1555395_at;4.15633952362061
1555396_s_at;2.49382850346964
1555397_at;2.69639550874879
1555399_a_at;6.43879892537469
1555400_at;2.29899991992453
1555401_at;3.00954428216434
1555403_a_at;2.59426752586824
1555404_a_at;4.74154050558286
1555405_at;2.20497569416991
1555407_s_at;5.45122513619396
1555408_at;5.69349881380993
1555409_a_at;5.6653480071167
1555410_at;4.15633952362061
1555411_a_at;9.27088028855644
1555412_at;2.11337844959105
1555413_s_at;2.69639550874879
1555415_at;4.4438940936349
1555416_a_at;3.72271565894397
1555417_a_at;3.00954428216434
1555419_a_at;10.8295248862491
1555420_a_at;6.80413651170168
1555421_at;2.20497569416991
1555423_at;2.69639550874879
1555425_x_at;3.00954428216434
1555426_a_at;6.24318208333925
1555427_s_at;7.47370920146673
1555429_at;3.90611269594967
1555430_at;2.39533698904696
1555431_a_at;2.69639550874879
1555433_at;2.79990102088549
1555434_a_at;4.74154050558286
1555435_at;2.29899991992453
1555436_a_at;4.15633952362061
1555437_at;4.15633952362061
1555439_at;4.3766201330094
1555441_at;2.79990102088549
1555443_at;3.32389436875251
1555444_a_at;2.29899991992453
1555445_at;2.69639550874879
1555446_s_at;6.90388696945647
1555447_at;5.15988857214801
1555448_at;3.21976862265205
1555450_a_at;4.98870566051484
1555452_at;4.98870566051484
1555454_at;2.69639550874879
1555456_at;3.21976862265205
1555457_at;2.90442088433613
1555460_a_at;8.51076585007344
1555461_at;5.23842100609657
1555462_at;2.69639550874879
1555463_a_at;3.00954428216434
1555464_at;5.34874321190961
1555465_at;6.82972812906801
1555467_a_at;6.35315433088033
1555468_at;4.79446457762277
1555469_a_at;5.69349881380993
1555470_a_at;5.48382948820291
1555471_a_at;3.00954428216434
1555472_at;3.52772535602158
1555474_at;4.57018850527217
1555475_x_at;4.79446457762277
1555476_at;4.30636910925018
1555478_at;5.99436306140078
1555480_a_at;5.87652739021391
1555483_x_at;5.51571324951999
1555485_s_at;2.39533698904696
1555486_a_at;6.35315433088033
1555487_a_at;6.22400988242351
1555488_at;3.81599146318326
1555489_at;2.90442088433613
1555490_s_at;5.07683413820373
1555491_a_at;5.80091090555715
1555492_a_at;2.39533698904696
1555495_a_at;8.3431876047972
1555497_a_at;7.01959545718708
1555498_at;2.20497569416991
1555499_a_at;5.6653480071167
1555500_s_at;6.18488377678871
1555501_s_at;7.14720925344787
1555502_at;2.0242830344757
1555503_a_at;5.23842100609657
1555504_at;1.77227647757034
1555505_a_at;3.52772535602158
1555509_a_at;4.62955324487383
1555510_at;2.20497569416991
1555513_at;2.20497569416991
1555514_a_at;6.56606051379344
1555515_a_at;2.69639550874879
1555516_at;2.69639550874879
1555517_at;2.11337844959105
1555519_at;1.77227647757034
1555520_at;2.79990102088549
1555522_s_at;8.16867425042116
1555523_a_at;5.74820426473675
1555526_a_at;7.08481290762486
1555527_at;2.11337844959105
1555529_at;3.90611269594967
1555533_at;2.49382850346964
1555535_at;3.21976862265205
1555536_at;5.69349881380993
1555538_s_at;1.77227647757034
1555539_at;4.50835922269781
1555540_at;2.90442088433613
1555542_at;4.3766201330094
1555543_a_at;6.48784687020345
1555544_a_at;3.11482024131201
1555545_at;2.79990102088549
1555546_a_at;4.89484529569547
1555547_at;1.77227647757034
1555548_at;5.31289839311791
1555550_at;4.30636910925018
1555551_at;2.29899991992453
1555553_a_at;4.6866185552679
1555554_at;3.52772535602158
1555555_at;2.90442088433613
1555557_a_at;3.21976862265205
1555558_at;1.77227647757034
1555559_s_at;4.84552509170917
1555560_at;2.29899991992453
1555561_a_at;4.94253786966186
1555562_a_at;5.41786686738466
1555564_a_at;7.62022294401286
1555565_s_at;5.87652739021391
1555567_s_at;2.59426752586824
1555568_at;5.45122513619396
1555569_a_at;3.90611269594967
1555571_at;3.4267043073878
1555572_at;1.93773025074901
1555573_at;5.27614024475852
1555575_a_at;9.83091195343639
1555578_at;3.00954428216434
1555579_s_at;8.24674261846406
1555580_at;2.79990102088549
1555581_a_at;2.20497569416991
1555585_a_at;3.11482024131201
1555586_at;3.90611269594967
1555587_at;2.69639550874879
1555590_a_at;5.19968907204465
1555591_at;2.20497569416991
1555594_a_at;5.82655929899656
1555595_at;3.52772535602158
1555598_a_at;3.72271565894397
1555600_s_at;5.5774416775415
1555601_at;1.93773025074901
1555602_a_at;3.00954428216434
1555603_at;2.69639550874879
1555605_x_at;3.00954428216434
1555606_a_at;3.6265226137276
1555608_at;5.19968907204465
1555609_a_at;4.98870566051484
1555610_at;2.39533698904696
1555611_s_at;4.62955324487383
1555612_s_at;2.69639550874879
1555613_a_at;6.14466691512517
1555614_at;4.07633373581559
1555616_at;4.57018850527217
1555617_x_at;3.90611269594967
1555618_s_at;7.84392372187022
1555620_a_at;6.6110310741898
1555623_at;1.77227647757034
1555624_a_at;2.49382850346964
1555626_a_at;4.6866185552679
1555627_s_at;3.99292077919386
1555628_a_at;6.06070512366718
1555629_at;4.62955324487383
1555630_a_at;9.60316346843368
1555631_at;4.50835922269781
1555632_at;4.07633373581559
1555634_a_at;3.99292077919386
1555636_at;2.39533698904696
1555638_a_at;8.73724878079291
1555639_a_at;3.21976862265205
1555640_at;3.32389436875251
1555643_s_at;3.52772535602158
1555645_at;5.7211108202545
1555646_at;1.85373205246032
1555647_a_at;3.21976862265205
1555648_at;2.29899991992453
1555650_at;5.80091090555715
1555651_at;2.20497569416991
1555653_at;10.0937482242741
1555655_at;3.4267043073878
1555656_at;6.77808272010853
1555659_a_at;4.3766201330094
1555661_at;4.57018850527217
1555662_s_at;4.79446457762277
1555664_at;4.07633373581559
1555665_at;4.3766201330094
1555666_at;2.59426752586824
1555668_a_at;2.69639550874879
1555671_at;2.69639550874879
1555673_at;3.6265226137276
1555675_at;2.79990102088549
1555676_s_at;3.00954428216434
1555677_s_at;3.81599146318326
1555678_at;3.99292077919386
1555679_a_at;7.06339966869501
1555680_a_at;5.31289839311791
1555681_at;5.19968907204465
1555682_at;4.6866185552679
1555685_at;2.90442088433613
1555687_a_at;5.69349881380993
1555688_s_at;4.57018850527217
1555689_at;2.29899991992453
1555691_a_at;8.17866696857729
1555692_at;2.20497569416991
1555694_a_at;5.19968907204465
1555695_a_at;4.4438940936349
1555697_at;7.04166380868165
1555702_a_at;5.23842100609657
1555703_at;4.30636910925018
1555704_at;3.4267043073878
1555705_a_at;8.15861183542756
1555707_at;5.38371898895928
1555708_a_at;1.77227647757034
1555710_at;2.39533698904696
1555711_x_at;3.21976862265205
1555713_at;4.6866185552679
1555715_a_at;5.6653480071167
1555716_a_at;4.07633373581559
1555717_at;1.93773025074901
1555718_x_at;2.20497569416991
1555719_a_at;2.39533698904696
1555722_at;3.32389436875251
1555723_at;2.59426752586824
1555724_s_at;9.80211310586296
1555725_a_at;8.44190846893108
1555726_at;2.59426752586824
1555727_at;2.49382850346964
1555728_a_at;8.91811911938593
1555729_a_at;4.23298602624613
1555730_a_at;8.4747216712383
1555731_a_at;3.72271565894397
1555733_s_at;3.52772535602158
1555734_x_at;4.07633373581559
1555735_a_at;5.38371898895928
1555736_a_at;7.38154663073968
1555737_a_at;3.81599146318326
1555738_at;3.72271565894397
1555740_a_at;3.00954428216434
1555741_at;3.99292077919386
1555742_at;3.72271565894397
1555743_s_at;7.00843338762849
1555745_a_at;10.1289614988052
1555746_at;4.50835922269781
1555748_x_at;3.99292077919386
1555749_at;2.29899991992453
1555751_a_at;6.79116842864907
1555752_at;4.79446457762277
1555753_x_at;3.32389436875251
1555754_s_at;6.10329673298943
1555755_at;2.20497569416991
1555756_a_at;7.25503258661572
1555757_at;3.6265226137276
1555758_a_at;7.46556987618624
1555759_a_at;10.6043219580102
1555760_a_at;7.77972214725262
1555761_x_at;5.19968907204465
1555762_s_at;7.3987473278838
1555763_x_at;3.72271565894397
1555764_s_at;9.3982101707909
1555765_a_at;3.81599146318326
1555766_a_at;3.11482024131201
1555772_a_at;3.32389436875251
1555773_at;3.72271565894397
1555774_at;2.49382850346964
1555775_a_at;2.79990102088549
1555777_at;2.79990102088549
1555778_a_at;12.1619980039336
1555779_a_at;6.06070512366718
1555780_a_at;9.48934709437672
1555781_at;6.03892832107344
1555783_x_at;5.85175966590671
1555784_s_at;5.03344251662906
1555785_a_at;6.33539795302183
1555786_s_at;5.69349881380993
1555787_at;3.6265226137276
1555788_a_at;4.84552509170917
1555789_s_at;6.92778300163489
1555790_a_at;7.75321959305376
1555792_a_at;3.99292077919386
1555793_a_at;6.81698906507744
1555794_at;2.20497569416991
1555797_a_at;9.08680081402135
1555798_at;2.29899991992453
1555799_at;3.32389436875251
1555800_at;6.35315433088033
1555801_s_at;6.40514870284201
1555803_a_at;6.24318208333925
1555804_a_at;2.59426752586824
1555807_a_at;3.90611269594967
1555808_a_at;4.74154050558286
1555809_at;4.57018850527217
1555811_at;5.07683413820373
1555812_a_at;8.28886803600811
1555814_a_at;10.61815643815
1555815_a_at;5.31289839311791
1555816_at;2.29899991992453
1555817_s_at;3.32389436875251
1555819_s_at;4.79446457762277
1555820_a_at;4.74154050558286
1555821_a_at;3.90611269594967
1555822_at;4.23298602624613
1555823_at;8.67507642146502
1555824_a_at;6.10329673298943
1555826_at;5.07683413820373
1555827_at;6.76487723271673
1555829_at;4.94253786966186
1555830_s_at;6.31742030736936
1555831_s_at;6.40514870284201
1555832_s_at;10.2115846705297
1555833_a_at;6.98584677775731
1555834_at;4.30636910925018
1555836_at;3.90611269594967
1555837_s_at;11.1336241598737
1555839_a_at;2.49382850346964
1555841_at;6.81698906507744
1555842_at;4.74154050558286
1555843_at;6.10329673298943
1555844_s_at;10.4653117428765
1555845_at;7.39017261382055
1555846_a_at;6.50383249904431
1555847_a_at;7.197220874137
1555848_at;6.06070512366718
1555851_s_at;10.2404937310613
1555852_at;8.06474505631368
1555853_at;4.07633373581559
1555854_at;3.00954428216434
1555855_at;3.32389436875251
1555856_s_at;4.30636910925018
1555858_at;6.65464211850612
1555860_x_at;6.76487723271673
1555862_s_at;3.32389436875251
1555864_s_at;8.76072136202768
1555865_at;4.4438940936349
1555866_a_at;6.87958846036001
1555867_at;3.00954428216434
1555868_at;2.59426752586824
1555869_a_at;2.11337844959105
1555870_at;5.6653480071167
1555871_at;4.57018850527217
1555872_a_at;5.6073428996764
1555874_x_at;6.35315433088033
1555875_at;3.00954428216434
1555876_at;2.69639550874879
1555878_at;8.4948572852985
1555880_at;3.32389436875251
1555881_s_at;7.01959545718708
1555882_at;5.7211108202545
1555883_s_at;6.40514870284201
1555884_at;3.6265226137276
1555886_at;6.43879892537469
1555888_at;5.69349881380993
1555889_a_at;9.51125933629215
1555890_at;2.90442088433613
1555892_s_at;6.48784687020345
1555893_at;4.89484529569547
1555894_s_at;4.30636910925018
1555895_at;5.11895889314933
1555896_a_at;7.67065926048509
1555897_at;4.84552509170917
1555898_at;3.72271565894397
1555900_at;5.92482260343206
1555902_at;5.27614024475852
1555904_at;4.57018850527217
1555905_a_at;4.98870566051484
1555906_s_at;6.79116842864907
1555907_at;5.31289839311791
1555908_at;3.81599146318326
1555910_at;6.90388696945647
1555912_at;3.72271565894397
1555913_at;5.45122513619396
1555914_a_at;3.21976862265205
1555916_at;7.21674998300685
1555920_at;7.50581492979787
1555922_at;6.16491547810114
1555923_a_at;5.07683413820373
1555925_at;1.85373205246032
1555926_a_at;2.0242830344757
1555928_at;2.69639550874879
1555929_s_at;4.74154050558286
1555931_at;4.30636910925018
1555932_at;1.93773025074901
1555933_at;5.38371898895928
1555935_s_at;5.27614024475852
1555938_x_at;6.95128967307235
1555939_at;1.85373205246032
1555940_a_at;2.11337844959105
1555942_a_at;4.84552509170917
1555943_at;4.74154050558286
1555944_at;4.23298602624613
1555945_s_at;9.22098387926171
1555947_at;3.52772535602158
1555948_s_at;8.30720274620847
1555950_a_at;8.99647469003786
1555952_at;5.19968907204465
1555953_at;4.23298602624613
1555958_at;3.99292077919386
1555960_at;6.91588446012367
1555961_a_at;11.5467741138945
1555962_at;4.4438940936349
1555963_x_at;4.23298602624613
1555964_at;5.27614024475852
1555967_at;5.87652739021391
1555968_a_at;6.12413010845605
1555970_at;6.62571505638369
1555971_s_at;7.98156970946415
1555972_s_at;5.19968907204465
1555973_at;4.94253786966186
1555974_a_at;5.19968907204465
1555976_s_at;5.5774416775415
1555977_at;5.54690758424938
1555978_s_at;4.62955324487383
1555979_at;4.89484529569547
1555980_a_at;5.48382948820291
1555981_at;4.07633373581559
1555982_at;6.64025108725279
1555985_at;3.21976862265205
1555988_a_at;3.72271565894397
1555989_at;6.58120698991693
1555990_at;3.81599146318326
1555991_s_at;2.29899991992453
1555993_at;4.94253786966186
1555994_at;3.00954428216434
1555995_a_at;2.29899991992453
1555996_s_at;8.67860163651563
1555997_s_at;5.34874321190961
1555998_at;5.27614024475852
1556000_s_at;7.05257267276733
1556001_at;6.85487368404181
1556003_a_at;3.99292077919386
1556004_at;2.69639550874879
1556006_s_at;6.08215809765894
1556007_s_at;7.44915215648186
1556008_a_at;3.11482024131201
1556009_at;6.03892832107344
1556012_at;3.4267043073878
1556014_at;5.92482260343206
1556015_a_at;5.99436306140078
1556017_at;5.97155333187133
1556019_at;3.52772535602158
1556021_at;4.50835922269781
1556024_at;5.11895889314933
1556026_at;2.39533698904696
1556029_s_at;2.39533698904696
1556030_at;4.62955324487383
1556033_at;6.20457946377226
1556034_s_at;6.91588446012367
1556035_s_at;7.85642817615965
1556037_s_at;2.20497569416991
1556038_at;3.6265226137276
1556039_s_at;3.4267043073878
1556042_s_at;6.65464211850612
1556043_a_at;5.92482260343206
1556046_a_at;5.11895889314933
1556047_s_at;5.94837716785158
1556048_at;3.72271565894397
1556049_at;6.89178887008564
1556051_a_at;5.87652739021391
1556053_at;6.76487723271673
1556054_at;4.89484529569547
1556055_at;4.23298602624613
1556056_at;4.57018850527217
1556057_s_at;3.00954428216434
1556058_s_at;4.30636910925018
1556059_s_at;5.90087707684118
1556060_a_at;8.18859094876184
1556061_at;5.6653480071167
1556062_at;2.59426752586824
1556063_s_at;4.3766201330094
1556064_at;4.4438940936349
1556065_at;2.0242830344757
1556066_at;4.6866185552679
1556067_a_at;4.50835922269781
1556069_s_at;3.6265226137276
1556072_at;4.57018850527217
1556075_at;3.32389436875251
1556078_at;3.90611269594967
1556081_at;2.49382850346964
1556082_a_at;3.00954428216434
1556084_at;2.90442088433613
1556086_at;2.79990102088549
1556088_at;5.51571324951999
1556090_at;5.6073428996764
1556092_s_at;4.84552509170917
1556095_at;2.29899991992453
1556096_s_at;2.90442088433613
1556097_at;4.57018850527217
1556099_at;2.11337844959105
1556102_x_at;5.5774416775415
1556103_at;6.35315433088033
1556105_at;4.15633952362061
1556107_at;5.6073428996764
1556110_at;2.69639550874879
1556111_s_at;3.21976862265205
1556113_at;3.4267043073878
1556114_a_at;4.07633373581559
1556116_s_at;4.07633373581559
1556117_at;3.72271565894397
1556121_at;6.84235569038947
1556122_at;3.99292077919386
1556123_a_at;5.74820426473675
1556125_at;4.4438940936349
1556126_s_at;6.87958846036001
1556127_at;5.19968907204465
1556128_a_at;5.69349881380993
1556129_at;4.62955324487383
1556131_s_at;4.50835922269781
1556133_s_at;2.20497569416991
1556134_a_at;2.79990102088549
1556136_at;3.72271565894397
1556138_a_at;5.38371898895928
1556144_at;2.69639550874879
1556145_a_at;3.81599146318326
1556147_at;2.59426752586824
1556148_s_at;4.07633373581559
1556149_at;4.89484529569547
1556151_at;9.27554354610912
1556153_s_at;2.79990102088549
1556154_a_at;4.3766201330094
1556155_at;4.94253786966186
1556156_at;2.69639550874879
1556158_at;2.11337844959105
1556159_at;2.20497569416991
1556160_a_at;3.6265226137276
1556161_a_at;2.79990102088549
1556162_at;4.74154050558286
1556163_a_at;4.62955324487383
1556165_at;6.37069482149021
1556166_x_at;3.00954428216434
1556167_at;1.85373205246032
1556168_s_at;2.29899991992453
1556170_at;2.29899991992453
1556171_a_at;2.90442088433613
1556172_at;3.81599146318326
1556173_a_at;5.34874321190961
1556175_at;3.52772535602158
1556176_at;4.84552509170917
1556178_x_at;5.38371898895928
1556180_at;7.30150008446443
1556181_at;6.33539795302183
1556182_x_at;5.5774416775415
1556183_at;6.71081229112512
1556185_a_at;5.6653480071167
1556186_s_at;6.10329673298943
1556187_at;2.29899991992453
1556188_a_at;4.74154050558286
1556190_s_at;5.5774416775415
1556192_x_at;3.11482024131201
1556194_a_at;5.6073428996764
1556195_a_at;5.31289839311791
1556199_a_at;2.90442088433613
1556200_a_at;2.20497569416991
1556201_at;3.6265226137276
1556202_at;4.74154050558286
1556203_a_at;5.45122513619396
1556204_a_at;2.79990102088549
1556205_at;3.99292077919386
1556206_at;4.74154050558286
1556207_a_at;1.54277872500555
1556209_at;6.76487723271673
1556210_at;2.29899991992453
1556211_a_at;3.81599146318326
1556212_x_at;2.29899991992453
1556213_a_at;4.3766201330094
1556216_s_at;3.21976862265205
1556220_at;2.39533698904696
1556221_a_at;3.90611269594967
1556222_at;3.99292077919386
1556224_a_at;3.81599146318326
1556226_at;4.50835922269781
1556227_at;4.30636910925018
1556228_a_at;6.69697344011705
1556229_at;3.21976862265205
1556231_a_at;2.49382850346964
1556232_at;3.72271565894397
1556233_s_at;3.00954428216434
1556235_at;3.52772535602158
1556236_at;3.81599146318326
1556238_at;2.59426752586824
1556239_a_at;3.72271565894397
1556240_at;3.99292077919386
1556242_a_at;6.40514870284201
1556244_s_at;3.52772535602158
1556247_a_at;4.4438940936349
1556248_at;6.06070512366718
1556249_a_at;4.94253786966186
1556250_at;2.59426752586824
1556253_s_at;4.07633373581559
1556255_a_at;4.94253786966186
1556256_a_at;3.21976862265205
1556257_at;3.00954428216434
1556259_at;2.29899991992453
1556261_a_at;4.30636910925018
1556262_at;3.99292077919386
1556263_s_at;2.20497569416991
1556265_at;5.07683413820373
1556266_a_at;3.32389436875251
